"F1","F2","F3","F4","F5","F6","F7.1","F7.2","F7.3_1","F7.3_2","F7.3_3","F7.3_4","F7.3_5","F7.3_6","F7.3_7","F7.3_8","F7.3_9","F7.3_10","F7.3_11"
0.517922566551321,0.62392193219697,0.645016743552299,0.999999999999998,0.706391550397521,0.526986636924385,0.910129877749163,0.999999999999998,0.99999999999995,0.999999999999999,0.999999999999999,0.939000667944993,0.118143324116294,0.488160051757878,0.537065196119573,0.999999999999994,0.999999999999999,0.917741875299975,2.6009319485961e-60
0.0077203667954538,0.54823714671618,0.181322421010009,0.317977431842274,0.915497754215185,0.0559034984202644,0.425427226064034,0.147953103158043,0.369795881347934,0.0136765081936183,0.214282479313142,0.350547173877037,0.922111115788158,0.0867338078045576,0.999999999999999,0.999999999999999,0.249786024764093,0.824550874876609,1.14216852306673e-32
0.00518811321493165,0.0409889321837633,0.024095592539162,0.596743822199294,0.838365774611929,0.0761079112084322,0.59136800441475,0.283024482580214,1,0.0214711950008408,1,0.0575108428764149,0.740576804528601,0.331382186963814,0.559995177149213,0.782406303266684,0.75476302485248,1,2.15197367124989e-17
0.316778896121153,0.866524145837159,0.101230704763957,0.0557257865615275,0.536924008676474,0.121398330599492,0.356857857973625,0.559489295957424,1,0.00235182883678764,0.320111265653887,0.166710046693437,0.679441917704603,0.0799292834133568,0.474057754779573,1,0.370667759997252,0.423806145721375,2.77664938603057e-26
0.00168451450422303,0.680226224234422,0.14096273475979,0.97725206594572,0.938827335401002,0.161845376909449,0.507085014116758,0.232869595321397,0.310257648828594,0.00189323793023898,0.999999999999998,0.930197965876656,0.778749159135617,0.298687141842687,0.322582716830401,0.203979556000621,0.385301460097598,0.084349766668859,0.000406952017444959
0.0105383244079033,0.301281838682543,0.0651971070435637,0.765225088920257,0.660571183711328,0.142090003826767,0.207006432933296,0.262601505233843,0.899528079954393,0.000893982398391349,0.865751137672655,0.0992234343848184,0.980258597027667,0.31899379148444,0.475264838868994,0.999999999999998,0.726735025068982,0.580278722687443,2.87937287561355e-15
0.0245214428697423,0.013398156879402,0.488848456826087,0.922841012625428,0.734468896794835,0.160064056005658,0.676613715158413,0.164805182285113,0.170404170960846,0.0381108686710631,0.51572367219835,0.524882611503262,0.134313916212663,0.676542855343326,0.416790833038322,0.999999999999999,0.531262319713711,0.709601648626604,2.15494211428543e-07
0.119642567237699,0.282375090544406,0.433510663406058,0.628085386399677,0.559790632098828,0.00277569541076715,0.508524518447446,0.611218471359762,0.0321461351374946,0.0431232303690261,0.973680719043499,0.666116024093813,0.325976118220075,0.999999999999999,0.377309796295339,0.999999999999999,0.82641603001668,0.185912193337485,0.555689790282795
0.966352268283938,0.0893930010216386,0.252842366884777,0.429500196172454,0.690884296244025,0.358526128524519,0.485020150336805,0.976000184156286,0.680961902384334,0.0718074611214356,0.997810283466646,0.999999999999999,0.300046390222213,0.237203943040192,0.912845085118505,0.999999999999999,0.999999999999998,0.496655549687712,9.06274279083398e-11
0.404013935281827,0.0579844702088463,0.643560527827757,0.873708481255263,0.710098824201282,0.031735965960735,0.643410214884613,0.767307551586638,0.999999999999995,0.128638580158239,0.498184086986697,0.999999999999999,0.413038297954533,0.539540602594494,0.91623176840885,0.875901270087987,0.818684670816602,0.618982787234282,0.723673609831763
0.369061013191645,0.653072107461301,0.221047720275999,0.289910422556772,0.432994762447109,0.10609203462346,0.208777213027195,0.248601818656248,1,0.999999999999998,0.252356236207864,0.999999999999999,0.0944605362563115,0.661808123555367,0.920888955699142,0.436796358272658,0.905177858447385,0.345280888584563,0.00952189118409885
0.0241528279768046,0.48490921204169,0.143673333690464,0.182721946668445,0.756362160380832,0.0823330967287018,0.60229365601503,0.999999999999998,0.722921875214119,0.014021107615106,0.229243731541893,0.280217294591523,0.412775351291974,0.359738096235463,0.465589716901091,0.881475496508217,0.999999999999999,0.145025736010403,3.88528240759327e-46
0.958629803827518,0.0235601717084512,0.124874343364676,0.178882019615351,0.135963706600521,0.00806096949073029,0.417156490458029,0.995105117889054,0.201685356797552,0.0189170577090196,0.25821049463646,0.0616896263530328,0.138757110689648,0.253696380150227,0.0416169047758499,0.0825120252002136,0.519651632888332,0.476253330011764,3.47412713057291e-53
0.139108457717906,0.359637703112105,0.135454224001149,0.025553681183109,0.0211749321367381,0.00636284490602655,0.0849373393630489,0.398269343973852,0.185843975315787,0.829635224756158,0.437110488777566,0.434722288868437,0.0307072338228184,0.518896122516579,0.855752246357978,0.0124022564807253,0.940710561886396,0.398015640526307,1.55974857008614e-14
0.141809885589865,0.0503829582556307,0.0100069594505396,0.0240742020307278,0.0627221781276355,0.00223532610999055,0.299722756544845,0.651016961077978,0.250347539930416,0.281523915515903,0.746698463155634,0.0242083973422617,0.427843534769924,0.953129300701862,0.349136094962138,0.146621537233751,0.67132258113433,0.291676978428402,3.2294321251892e-32
0.526636020764968,0.0259349236296494,0.4304918406602,0.0452584158237238,0.376079828453871,0.220677616284189,0.462080562530969,0.890775591728244,0.544716086864018,0.0878183516983238,0.847094364007148,0.149759154831291,0.108275921545825,0.336069303441197,0.0562756865158106,0.817523787206011,0.335244284693258,0.524855890916533,3.78127626211237e-35
0.851835525929084,0.171731749615117,0.195278122450582,0.019961950976907,0.0536720060151854,0.00872174285300712,0.17896058137853,0.592087485903273,0.707737408135138,0.457552966426106,0.953259080244219,0.327933097146265,0.0114192607085483,0.0753448643463738,0.750949438952395,0.80316499521351,0.670262615787236,0.714240192396903,4.4648092628569e-34
0.973511446132712,0.00387904388721222,0.141293926469904,0.0515497698006105,0.0774217172215877,0.0011825935378145,0.356359250669182,0.362226685262117,0.536042399524234,0.26756190051559,0.598086394287871,0.210354951836013,0.0518953363974817,0.105171429743453,0.588842576983871,0.301991298019568,0.906822335030129,0.37653568356264,8.60614510453204e-34
0.863844548352192,0.279023101923089,0.322706062420051,0.0139099497302741,0.390351729346636,0.674683886782367,0.391486464112286,0.402011682670804,0.367738655354505,0.145047703818287,0.261447132995732,0.551398588666446,0.344089958628219,0.313348891403508,0.539976971983323,0.643466362825656,0.0677902453332975,0.226311000069897,2.46941621897742e-37
0.823398872657865,0.468801453857097,0.120551160383805,0.984609258050466,0.703771795121343,0.82120626905308,0.852013278869687,0.91009818361577,0.347716057158721,0.292666658895984,0.869305645002459,0.522734825374941,0.185763138841162,0.507537738706279,0.784812469306761,0.657848202893827,0.0420220442395064,0.525912098825689,9.4011067816292e-44
0.68311831670481,0.0427933233123534,0.636939577687066,0.873961037348595,0.890355707662017,0.448183261507477,0.844806899066624,0.820942333328924,0.0978431290627791,0.331517611873552,0.738592316522744,0.740516210288316,0.40493074795102,0.812337944837161,0.533797098141116,0.799181158160873,0.0863715074530938,0.988180325339733,6.6898385625888e-51
0.0232063758848277,0.111271048698258,0.503603033660215,0.504712021772057,0.00466664142444986,0.0393726013763189,0.238300162485107,0.770734938535369,0.396397322699583,0.606046567782116,0.497083866679112,0.678996824690252,0.0740747565094465,0.00789554052558599,0.184747685855661,0.926917352211269,0.256126139977281,0.492265170873703,6.7624678013987e-31
0.55755189827265,0.148135787721304,0.545888733044913,0.230699713912959,0.0816815301112907,0.0438078682097828,0.972703962508216,0.787344636777934,0.402489079424758,0.547232944574496,0.183318130467742,0.569549696028754,0.244996621807425,0.36634630066973,0.310539148495518,0.606204719390975,0.364131291046063,0.404182173545693,8.1643010202379e-12
0.342935313198716,0.00562138579268103,0.201212973752246,0.151069265625247,0.0152312092858895,0.0202440911891929,0.497707244035003,0.387835836115603,0.693743494395189,0.359253468091937,0.181903778819533,0.749909198631253,0.103474754040699,0.639184550535959,0.31136351606812,0.574348210035786,0.261373848003143,0.463304749943302,2.65056047047653e-12
0.792717719337159,0.843574017174944,0.0993562427053444,0.461902631954358,0.0232847769166493,0.366933071418191,0.0516424627502393,0.503475084633414,0.533218750980687,0.47205134652442,0.315609152369342,0.713133316947694,0.0119794606305774,0.0631394500303363,0.158322401697279,0.789872934629218,0.132975902306049,0.642565445561846,2.74156771141793e-17
0.54819473730612,0.85602929168274,0.424201820028047,0.607162530879488,0.0730324981183094,0.290550043259023,0.071193800090779,0.372401385725589,0.350782259302066,0.866780963326114,0.511470782064602,0.716189444054122,0.0929123605673555,0.599626058637498,0.0586820323159219,0.936939065903106,0.327519236482082,0.848512003213211,1.40615598305872e-15
0.480670339489266,0.928639286700522,0.0796176387135256,0.394833429010827,0.0478112294020751,0.140025788548607,0.0106324587472982,0.21733815756325,0.273940185751937,0.901641122979359,0.629254311587493,0.539951026357378,0.00139682862124604,0.125095191069873,0.108333922467215,0.804560605310543,0.0309466482162353,0.454189312422292,1.36152610808965e-13
0.774771835641023,0.00378863848180008,0.0662202988464658,0.0164874672555461,0.137390142527298,0.0312115708013256,0.60505188807831,0.625474369407449,0.79336272778943,0.0621375534026676,0.805060963054159,0.0642954455302551,0.151831298894183,0.998633218115588,0.0807481759518641,0.175436783006993,0.34006647170883,0.294602154053527,8.90056721941816e-18
0.244048323902965,0.0113921101854028,0.00232469365978147,0.00439423025041679,0.0795709645444681,0.00334810224573844,0.568117514300518,0.768533785147441,0.47350195211949,0.140877838085997,0.832516931869302,0.0176536621875977,0.137697204110506,0.331158138158578,0.231423107408292,0.248116163010689,0.443090944664528,0.117091363377431,3.40680409145065e-14
0.0587379745724459,0.0218855597433171,0.17762606558179,0.039443422618797,0.0512665680964798,0.000163228748585629,0.673273031333733,0.142824755863774,0.361613547084672,0.0767762672241484,0.75819829589414,0.521417453206627,0.00163674596282945,0.470986372498962,0.331553030083899,0.673965990794977,0.167894782487483,0.350441279824834,2.26200794494434e-49
0.401163410472814,0.00792000770359617,0.529981033015312,0.149101716171217,0.31456071256115,0.0139471398120344,0.945139474286121,0.414656722032396,0.596781455663353,0.620849212650987,0.908873357746782,0.0557465065450519,0.0508824139899632,0.900785427868039,0.505090790045919,0.449992156052759,0.18773029653955,0.333117483502756,8.36550553270333e-19
0.625735138458668,0.215493690596004,0.0452160885490067,0.0179645602260144,0.182959720661538,0.00310655586803362,0.547200662935782,0.605101828917976,0.586583311486652,0.546740645869978,0.435530954296277,0.206317317092397,0.0873038342441455,0.856237368841,0.975641308824928,0.268689240870668,0.180230471058201,0.255738789927781,1.73882072441219e-23
0.0247692852993621,0.0876963688145034,0.186951069919056,0.0633428086923353,0.136386949174891,0.162684286466268,0.865972525392878,0.954386614164885,0.71316213186036,0.0506639325620058,0.601791897453481,0.0665591454312346,0.0520350154811625,0.155943091671427,0.345060090920774,0.166365972773116,0.705055221313214,0.462194358281873,6.26173397058528e-23
0.148421157164932,0.338368279323669,0.165357153215434,0.351428041380071,0.383579738409186,0.793361423066351,0.820608225161492,0.403811753947119,0.0437422710355863,0.489085975274915,0.408930902612245,0.430730690767015,0.216407604994754,0.644526260452827,0.923117662380673,0.843291934479342,0.0651934255526384,0.410326291841193,1.71497489286125e-37
0.536780465305277,0.246102753438899,0.156352568195814,0.457166661902786,0.3631100754989,0.342731810641969,0.439450676580059,0.213728188573799,0.0561442626174801,0.508592183775972,0.298582552529513,0.275440287154004,0.102641095799246,0.906411686063814,0.58626574918482,0.965250195961521,0.0168235538266389,0.340605582661877,6.04246226186191e-35
0.515027926316863,0.474530266270676,0.156084216997557,0.0170314446606234,0.218953448764522,0.624653158916924,0.524651954508361,0.696945732023067,0.463006739942855,0.158503181788256,0.556746178134438,0.103354623457518,0.515451453348243,0.770300493716555,0.685762011246609,0.851770370225646,0.224901280956251,0.314218956070214,2.98580766924897e-21
0.618224130151468,0.121949969874006,0.209343364468712,0.378760621195921,0.713085065249458,0.404669821643982,0.415322187033437,0.349490781309378,0.0433228177900853,0.738536905185678,0.348267937625838,0.187888136961643,0.558596895215354,0.234334953911009,0.712760679981833,0.964718581363438,0.2495062527441,0.673881371650114,1.76476821050402e-11
0.548835089578647,0.0740234180726824,0.116273934000632,0.0541477341709384,0.733017187107088,0.374457068930643,0.399594335524891,0.523338125253583,0.625767127170193,0.631300106833553,0.297781833195881,0.510031677346732,0.720853436476486,0.288163847920816,0.778719234576297,0.952838981368695,0.213335359706808,0.581814111640639,1.9382187016842e-11
0.209999860580806,0.0141111255338826,0.271312421609847,0.0121014096842745,0.180727104374778,0.255084938192316,0.800013922683235,0.964547413766256,0.941847737050531,0.742879402292569,0.59733945223612,0.183078156112069,0.323080943536925,0.492691704306417,0.577086814281804,0.278080490308935,0.682250380749105,0.880018169826451,3.21004576231836e-20
0.67494739959213,0.0352649608142402,0.0496872233305141,0.313263598875393,0.0985959183045832,0.705241469843747,0.543080364689291,0.166548265865384,0.463206589694512,0.673249481839741,0.233252713803064,0.2257883406895,0.126708408310168,0.420893616721893,0.905567552885473,0.643249472037795,0.640360630336821,0.820382310629075,3.93773013434619e-12
0.516914626526051,0.187289154656835,0.0553476438374293,0.287294430951955,0.210331448717718,0.761043600861696,0.428017430100262,0.586688887754915,0.929505264465438,0.935905766394435,0.442984259927119,0.090088132957678,0.143321251498203,0.0514722948772754,0.947740887728128,0.921254207032416,0.724346123851578,0.602786107943738,5.8529133291066e-13
0.905241892937337,0.123104747231601,0.066073580047838,0.0192994908444568,0.403331924206393,0.517207785367803,0.690017823132955,0.706710929273812,0.269614423460386,0.0736818585237993,0.537357145505767,0.0871303804667219,0.238151471069774,0.123440345938562,0.331232326789508,0.912122719898724,0.782108055701101,0.838996783466473,2.19739180952298e-12
0.526918196251052,0.102283704367553,0.0818025825758242,0.196185472060361,0.545055367775196,0.00299268448561667,0.654368850550231,0.819809562234842,0.474375003578154,0.3932553780819,0.814115793225725,0.309625001881215,0.381206358382987,0.521206557664751,0.224424562941407,0.0886243870406189,0.989605438878592,0.188405903103193,0.0106556323585439
0.293921088717218,0.218359202263464,0.289489938495182,0.227305439288967,0.524264833681738,0.000624297664170514,0.620917555099439,0.611424321178661,0.75843025418759,0.803511025570267,0.633855987132288,0.0905622760295148,0.0841105526190922,0.424249608121247,0.21495563131291,0.120383827944662,0.643720397685305,0.694738688239179,0.00391998807738948
0.470298362708277,0.388772738288916,0.199223956913218,0.408191146896337,0.490700553493795,0.0616059873241813,0.920109095084057,0.744917315347119,0.747147307198021,0.35749726296592,0.163557681409687,0.80973293479664,0.0868943016957859,0.465611390300591,0.272810566500697,0.13370396642639,0.605901032953692,0.237756119250015,4.44861980236468e-06
0.183970822192454,0.152351159760104,0.388312247288568,0.363241302536482,0.387068380592313,0.000811200850948328,0.922840331652472,0.669597864026811,0.630824582547836,0.917821057944787,0.165836604041426,0.189335023967698,0.562919651462117,0.403491487580453,0.204375756642412,0.10872397596513,0.737713203511107,0.850982917257213,4.09292780197503e-06
0.346857799105061,0.0263491983924416,0.18170422638711,0.104982350676193,0.0353523665820567,0.0120416718169422,0.804602117762096,0.723175218023459,0.518067902780898,0.22224712489537,0.232302996261316,0.932671180481351,0.00583471136203589,0.637034021659187,0.96474432172141,0.93966478483157,0.448779351554294,0.401860861627795,2.40852391699957e-08
0.0452893396354933,0.00554638909300788,0.33246423831127,0.185291337222207,0.226943988653944,0.00155246133229013,0.725394911092278,0.470199617635335,0.408444751988185,0.871823398180347,0.494737895764794,0.306808718609605,0.0975345132718778,0.522877555048576,0.816676922589647,0.403676192326958,0.728565652576833,0.485712187433124,4.74504506764782e-10
0.0955408261245781,0.0164690210468674,0.88049805955152,0.876091146862259,0.43144856574069,0.0627392876121932,0.883267563919853,0.555711168429529,0.502775430453433,0.973033839899082,0.0858049130069721,0.545112131915265,0.00473209672306215,0.145298020945757,0.927138312941018,0.799382112465916,0.938564287282204,0.914206743463136,1.74472887358633e-09
0.0397382390866842,0.00640616083998417,0.560455163876636,0.329374007844294,0.524111489585796,0.0519092822834977,0.964901176756023,0.813353349762013,0.552434967933602,0.92887956127854,0.655751797696991,0.896731312499665,0.0420409089869762,0.206074822040039,0.706839255371889,0.619109847971989,0.833267463640798,0.801879974971944,2.67965898562277e-13
0.602538278414311,0.139342995813457,0.187056248454925,0.802185506594296,0.550826539218335,0.154706511345016,0.979481917318006,0.956749031612871,0.00978737081581482,0.639916592927198,0.360501859576544,0.422492391718084,0.710475774453563,0.37216557570742,0.0962247771555127,0.222982681437768,0.423804750234893,0.855530001708532,1.9219873488532e-15
0.671717232514036,0.865819844054747,0.0255621170878776,0.732893504352122,0.0363165695586498,0.0669208876566113,0.871366429696279,0.396559122501169,0.0322381067867078,0.522938589129942,0.251177689797804,0.600854574704837,0.263633855477439,0.48927860991323,0.0623463033454818,0.427448132357265,0.551341838770364,0.851629685971779,1.73011787539659e-13
0.49911661657177,0.0864948703027728,0.254447435944835,0.861775736551619,0.0774137798076347,0.233567855744568,0.941324086584962,0.601878293311524,0.0157423913662045,0.425120048399953,0.470505227113553,0.295368934638052,0.764115970250247,0.797532891311069,0.0113188894647544,0.38133617448785,0.587832987276634,0.523176286457357,1.08431106397397e-16
0.704809672475572,0.0212455147960311,0.239217447703914,0.986495267432471,0.331038602408826,0.0354920657570486,0.84229747596245,0.417979661599825,0.026830622143449,0.830927839470525,0.464076168721682,0.829857193153239,0.20035037123131,0.326923063266469,0.0724139850095449,0.651440085858402,0.690446994662055,0.660252362813303,2.94450670909256e-14
0.417269764786271,0.152268909898483,0.0641438836536973,0.175635287150629,0.955602785800169,0.263474508003083,0.967818954463853,0.438323888336163,0.387054574081068,0.628418601189847,0.550853463205241,0.576880230955159,0.0263859272089809,0.390375429561321,0.470773380386858,0.492657918739288,0.597467061522291,0.0227389880847346,2.93860289691468e-10
0.873432435604055,0.581476091624863,0.197594516292151,0.713502985615182,0.897580846320868,0.161169986465175,0.560426804123399,0.502079559282602,0.605469607708106,0.657576373042618,0.457724712119949,0.410954589057449,0.118171178002516,0.883459785315829,0.23633088315896,0.463171204117741,0.766088617428911,0.375246636754674,6.63221968481136e-13
0.785579613197156,0.063707752338577,0.236214676490284,0.178641257853897,0.886345954597406,0.210899369902609,0.972065464935716,0.757367095389103,0.530468134565677,0.633962360868465,0.954790280019224,0.563222378531331,0.0217525958639821,0.953409132249018,0.318960740212652,0.383243366161622,0.99142630755434,0.411391725797546,4.79713735805524e-11
0.886164096676798,0.133982334294567,0.0463517985921295,0.431621868300068,0.907843546566807,0.326037763783021,0.977530395914527,0.719548845715408,0.52027307624019,0.666122567233688,0.723541246457126,0.917031396258894,0.0159079653652029,0.938815544087171,0.142685254397934,0.572632080527795,0.55290180816973,0.802900656944953,1.12817857223111e-12
0.961890096889318,0.987411902975619,0.0468598001439837,0.266683704886505,0.535915294677831,0.0978064612664938,0.8513934925347,0.262724899938258,0.369531709313856,0.871306748134218,0.874624514324527,0.974523599583757,0.233652134095491,0.543202113439433,0.765368983338619,0.280788771383936,0.949037231168023,0.0950992587181595,2.93860289691468e-10
0.574060364930091,0.996581554733325,0.0376165222847979,0.2668244448803,0.66928856653927,0.0771879569216747,0.527237588893276,0.132495226131275,0.524916803713294,0.671956191857261,0.787551135122618,0.680970315234015,0.0338832237152846,0.158689853340989,0.172690136746721,0.303576994754424,0.899429066814796,0.0933364825465755,9.26065365491024e-14
0.561632617346291,0.951925617863541,0.0315743060677359,0.261547581594461,0.685003006748849,0.221833397339479,0.262980990073616,0.237463076488299,0.482631431524913,0.926656228321148,0.430151357539545,0.940817527621905,0.0434740486135596,0.592982909881576,0.0945488869787698,0.245000657681812,0.759549582304047,0.165449226812442,1.92005956485911e-13
0.669841138653921,0.920174822296692,0.0671387217803607,0.480184424512652,0.658296346323019,0.279815597598895,0.249330481526945,0.201761320959358,0.513460420413948,0.708683503578939,0.774794408673706,0.569751748140227,0.10218019472462,0.406611087492885,0.279530603151454,0.19658805107891,0.852651782458969,0.076917913646567,5.44678973084392e-15
0.0103413165720063,0.00217518107382946,0.0645084246409506,0.0837757631220498,0.301005567060605,0.0913844453356902,0.29577785821875,0.14250067095417,0.579372974519344,0.206804654460254,0.199833790674513,0.769972184211816,0.47995416018531,0.606637115291072,0.171801653707291,0.399655968332893,0.842131051463735,0.303051719910995,1.09537886697274e-57
0.247272361362302,0.0783324963648829,0.0860258656875884,0.00329475740271558,0.329221016073342,0.000546302381629187,0.458847845437817,0.714730947726648,0.443360084002499,0.260999977020131,0.743467067797598,0.142509058236473,0.66962338184882,0.573450457663024,0.23867043672276,0.421724652334924,0.484943819671505,0.248156737140458,6.03337351268648e-32
0.203927723555742,0.0440564505715322,0.13593989464641,0.089146920809976,0.157234530420437,0.430260540684389,0.491727720199947,0.0981167365065026,0.658694791352968,0.890328345717848,0.878116961736938,0.519401300650954,0.254081706188866,0.401844728930548,0.274958652884819,0.79603741252073,0.740403714279412,0.81559685277418,6.89873445895529e-50
0.317286091032122,0.0431440481994685,0.544081085894442,0.0244108174904977,0.0408809384702393,0.14800306536774,0.476325299408437,0.372060982171263,0.630261362159614,0.713564209595253,0.635393643123862,0.75317972370265,0.0389639764048623,0.0716850605075538,0.464616041868018,0.683972477959079,0.401632178524241,0.813628658200606,2.73639992856039e-34
0.185422370316814,0.621158562247609,0.498052940183997,0.385650281985202,0.49444449557373,0.772999682958537,0.822211925967922,0.560881519108273,0.706962443304794,0.604739480648742,0.166792524468623,0.425131214037268,0.514233388476897,0.61494167402989,0.345936015869916,0.918779943437695,0.343582597971765,0.67560827080825,7.30778832042222e-61
0.373088639444873,0.157467035870775,0.938505432536488,0.187333484564383,0.836439109186801,0.649024778046932,0.667339289008356,0.554518804194931,0.703655098113154,0.290230552793061,0.314656400345427,0.918548472339196,0.67769644596962,0.324008592486905,0.693825146794949,0.83539662597575,0.069997552897502,0.848504575446939,2.86429975233522e-42
0.00780781360192872,0.238607943532826,0.454486747794224,0.706968205193509,0.077411415801741,0.0990118574491764,0.838136278370645,0.60835965133194,0.827356815481913,0.276726916141344,0.449819797558246,0.499344298244636,0.496515534017732,0.138332969281897,0.168539868152859,0.967457907903983,0.0672390641875442,0.834759485329561,2.88959110867295e-18
0.22526311365912,0.38775546242824,0.991819286224301,0.218119004339384,0.0606235706219398,0.0883392525155174,0.831213620439332,0.317867436871392,0.140326859505398,0.594860399188768,0.232878376444966,0.510331802378755,0.360644857389648,0.133639471811608,0.438826342832541,0.361175434522642,0.930569653122912,0.48112670627784,2.02372789248741e-14
0.71127801987684,0.737094213518659,0.0955399196178477,0.628295847610892,0.467183818435869,0.493463042462845,0.613833067496813,0.740903235937965,0.854964022180865,0.818061172519849,0.689767969089323,0.204623354582151,0.0472100744765204,0.774864814945736,0.151640510114749,0.197056110883009,0.453956559128795,0.0897325157645181,2.97235464735e-12
0.944540735669612,0.472422701236711,0.128954588114147,0.423352275625209,0.0919247831751099,0.592466757337634,0.469561183593072,0.578392111381557,0.709150682717491,0.754349094031436,0.535159638174216,0.269597789967405,0.0224638143413005,0.833268634296744,0.330315804372377,0.661447384483381,0.863334795353985,0.214663753481243,4.4135794324884e-11
0.632183665375754,0.753788651274367,0.0100816727068851,0.329984406180328,0.837753578662414,0.971466811078674,0.758941579070278,0.391612382374845,0.999999999999999,0.102134023018973,0.851377960918316,0.642569797849437,0.999999999999999,0.069922816245659,0.999999999999998,0.145387408663655,0.725171726499295,0.0351319537462347,4.18382560777943e-23
0.728378275779813,0.499128472712297,0.265581202405766,0.834371297958493,0.753303566930488,0.156428959649879,0.343093625919744,1,0.776643715366487,0.314147682711598,0.999999999999995,0.754251005009476,0.265148575168926,0.362847497056528,0.559507125440759,0.510532191038451,0.971181355950045,0.519038148797049,1.2900138905043e-47
0.139273484841402,0.357855805721652,0.82333765122011,0.971569749045925,0.972948486149395,0.892995404604677,0.126903787677508,0.807537050296357,0.931929727736585,0.999999999999996,0.335879307372735,0.999999999999997,0.34706454443113,0.129813566735281,0.377232302144516,0.997588309399999,0.347161828861328,0.999999999999999,7.43282768053468e-31
0.881199690780787,0.520851746695765,0.801508520633961,0.999999999999999,0.703631594467545,0.0295915783268262,0.762020138449255,0.999999999999998,0.999999999999999,0.999999999999999,0.999999999999996,0.188959335963523,0.999999999999998,0.317846087183057,0.383897138807029,0.771289865815741,0.0953210462887757,0.999999999999999,9.0175786601028e-54
0.551603516738803,0.843833701270054,0.803623974667446,0.45652559881017,0.0407554584406699,0.151861706269619,0.0200826409999399,0.703016188538085,0.975924667882511,0.585192249193466,0.82385385121711,0.892649349765392,0.000671699032916961,0.221512043228714,0.276363220827485,0.999999999999995,0.582625971450313,0.855480280480377,3.38845242706496e-52
0.31174015588132,0.518519983105939,0.900582508972203,0.999999999999995,0.666944520452972,0.418926184370544,0.795134054032824,0.520920246124867,0.99999999999997,0.0342382660424626,0.471874068767814,0.0325176256654601,0.731910538545725,0.644236396906919,0.098280833906224,0.560670524201036,0.999999999999999,0.928598012825703,5.56607517867147e-53
